# Planck lensing noise curves.
# These curves have been low-pass filtered.
#    ell           Noise       Sig+Noise
    2832     1.48856e-07     1.48886e-07
    2833     1.47896e-07     1.47925e-07
    2834     1.46908e-07     1.46937e-07
    2835     1.45916e-07     1.45945e-07
    2836     1.44966e-07     1.44995e-07
    2837     1.43977e-07     1.44006e-07
    2838     1.43026e-07     1.43054e-07
    2839     1.42110e-07     1.42138e-07
    2840     1.41155e-07     1.41183e-07
    2841     1.40197e-07     1.40224e-07
    2842     1.39286e-07     1.39313e-07
    2843     1.38364e-07     1.38391e-07
    2844     1.37413e-07     1.37440e-07
    2845     1.36434e-07     1.36460e-07
    2846     1.35534e-07     1.35560e-07
    2847     1.34636e-07     1.34662e-07
    2848     1.33734e-07     1.33760e-07
    2849     1.32807e-07     1.32833e-07
    2850     1.31944e-07     1.31969e-07
    2851     1.30999e-07     1.31023e-07
    2852     1.30117e-07     1.30142e-07
    2853     1.29198e-07     1.29222e-07
    2854     1.28320e-07     1.28344e-07
    2855     1.27456e-07     1.27480e-07
    2856     1.26549e-07     1.26572e-07
    2857     1.25683e-07     1.25706e-07
    2858     1.24771e-07     1.24795e-07
    2859     1.23908e-07     1.23931e-07
    2860     1.23052e-07     1.23075e-07
    2861     1.22205e-07     1.22228e-07
    2862     1.21376e-07     1.21398e-07
    2863     1.20576e-07     1.20598e-07
    2864     1.19769e-07     1.19791e-07
    2865     1.18949e-07     1.18971e-07
    2866     1.18125e-07     1.18146e-07
    2867     1.17308e-07     1.17329e-07
    2868     1.16453e-07     1.16474e-07
    2869     1.15640e-07     1.15660e-07
    2870     1.14789e-07     1.14810e-07
    2871     1.13993e-07     1.14013e-07
    2872     1.13193e-07     1.13213e-07
    2873     1.12395e-07     1.12415e-07
    2874     1.11593e-07     1.11613e-07
    2875     1.10809e-07     1.10828e-07
    2876     1.10023e-07     1.10042e-07
    2877     1.09242e-07     1.09261e-07
    2878     1.08444e-07     1.08463e-07
    2879     1.07667e-07     1.07685e-07
    2880     1.06907e-07     1.06925e-07
    2881     1.06113e-07     1.06131e-07
    2882     1.05327e-07     1.05345e-07
    2883     1.04513e-07     1.04531e-07
    2884     1.03728e-07     1.03746e-07
    2885     1.02957e-07     1.02975e-07
    2886     1.02185e-07     1.02203e-07
    2887     1.01377e-07     1.01394e-07
    2888     1.00638e-07     1.00655e-07
    2889     9.98752e-08     9.98921e-08
    2890     9.91458e-08     9.91625e-08
    2891     9.84155e-08     9.84321e-08
    2892     9.76579e-08     9.76743e-08
    2893     9.69154e-08     9.69316e-08
    2894     9.61920e-08     9.62081e-08
    2895     9.54297e-08     9.54455e-08
    2896     9.47428e-08     9.47585e-08
    2897     9.40289e-08     9.40444e-08
    2898     9.33367e-08     9.33521e-08
    2899     9.26107e-08     9.26259e-08
    2900     9.18665e-08     9.18815e-08
    2901     9.11978e-08     9.12126e-08
    2902     9.04749e-08     9.04896e-08
    2903     8.98122e-08     8.98268e-08
    2904     8.91274e-08     8.91419e-08
    2905     8.84290e-08     8.84433e-08
    2906     8.77422e-08     8.77563e-08
    2907     8.70933e-08     8.71072e-08
    2908     8.64095e-08     8.64233e-08
    2909     8.57661e-08     8.57798e-08
    2910     8.50680e-08     8.50815e-08
    2911     8.43980e-08     8.44113e-08
    2912     8.37868e-08     8.38000e-08
    2913     8.31278e-08     8.31408e-08
    2914     8.24614e-08     8.24744e-08
    2915     8.18185e-08     8.18313e-08
    2916     8.11628e-08     8.11754e-08
    2917     8.05103e-08     8.05229e-08
    2918     7.98609e-08     7.98733e-08
    2919     7.92150e-08     7.92272e-08
    2920     7.85889e-08     7.86010e-08
    2921     7.79490e-08     7.79610e-08
    2922     7.73252e-08     7.73370e-08
    2923     7.66954e-08     7.67071e-08
    2924     7.60662e-08     7.60778e-08
    2925     7.54761e-08     7.54876e-08
    2926     7.48557e-08     7.48670e-08
    2927     7.42501e-08     7.42613e-08
    2928     7.36412e-08     7.36523e-08
    2929     7.30297e-08     7.30407e-08
    2930     7.24489e-08     7.24597e-08
    2931     7.18633e-08     7.18740e-08
    2932     7.12343e-08     7.12449e-08
    2933     7.06562e-08     7.06667e-08
    2934     7.00762e-08     7.00866e-08
    2935     6.95018e-08     6.95121e-08
    2936     6.89071e-08     6.89173e-08
    2937     6.83253e-08     6.83354e-08
    2938     6.77521e-08     6.77621e-08
    2939     6.71877e-08     6.71975e-08
    2940     6.66221e-08     6.66318e-08
    2941     6.60575e-08     6.60671e-08
    2942     6.55117e-08     6.55212e-08
    2943     6.49465e-08     6.49559e-08
    2944     6.43993e-08     6.44086e-08
    2945     6.38544e-08     6.38635e-08
    2946     6.33249e-08     6.33340e-08
    2947     6.27788e-08     6.27877e-08
    2948     6.22378e-08     6.22466e-08
    2949     6.17047e-08     6.17135e-08
    2950     6.11739e-08     6.11825e-08
    2951     6.06413e-08     6.06498e-08
    2952     6.01225e-08     6.01309e-08
    2953     5.96102e-08     5.96185e-08
    2954     5.90880e-08     5.90963e-08
    2955     5.85818e-08     5.85899e-08
    2956     5.80811e-08     5.80892e-08
    2957     5.75890e-08     5.75969e-08
    2958     5.70928e-08     5.71007e-08
    2959     5.65995e-08     5.66073e-08
    2960     5.60953e-08     5.61030e-08
    2961     5.55908e-08     5.55984e-08
    2962     5.50844e-08     5.50919e-08
    2963     5.45914e-08     5.45988e-08
    2964     5.41126e-08     5.41199e-08
    2965     5.36133e-08     5.36206e-08
    2966     5.31151e-08     5.31222e-08
    2967     5.26394e-08     5.26465e-08
    2968     5.21690e-08     5.21760e-08
    2969     5.16846e-08     5.16915e-08
    2970     5.12076e-08     5.12145e-08
    2971     5.07269e-08     5.07336e-08
    2972     5.02656e-08     5.02723e-08
    2973     4.97898e-08     4.97964e-08
    2974     4.93333e-08     4.93398e-08
    2975     4.88612e-08     4.88676e-08
    2976     4.84177e-08     4.84241e-08
    2977     4.79558e-08     4.79621e-08
    2978     4.75147e-08     4.75209e-08
    2979     4.70663e-08     4.70724e-08
    2980     4.66285e-08     4.66346e-08
    2981     4.62018e-08     4.62078e-08
    2982     4.57790e-08     4.57849e-08
    2983     4.53663e-08     4.53722e-08
    2984     4.49490e-08     4.49548e-08
    2985     4.45278e-08     4.45336e-08
    2986     4.41400e-08     4.41457e-08
    2987     4.37190e-08     4.37246e-08
    2988     4.33083e-08     4.33138e-08
    2989     4.29022e-08     4.29076e-08
    2990     4.25095e-08     4.25149e-08
    2991     4.21285e-08     4.21338e-08
    2992     4.17355e-08     4.17407e-08
    2993     4.13443e-08     4.13495e-08
    2994     4.09452e-08     4.09503e-08
    2995     4.05671e-08     4.05721e-08
    2996     4.01673e-08     4.01723e-08
    2997     3.97878e-08     3.97928e-08
    2998     3.93983e-08     3.94031e-08
    2999     3.90202e-08     3.90250e-08
    3000     3.86510e-08     3.86558e-08
    3001     3.82864e-08     3.82911e-08
    3002     3.79206e-08     3.79252e-08
    3003     3.75454e-08     3.75500e-08
    3004     3.71688e-08     3.71733e-08
    3005     3.68017e-08     3.68062e-08
    3006     3.64308e-08     3.64352e-08
    3007     3.60701e-08     3.60745e-08
    3008     3.57155e-08     3.57198e-08
    3009     3.53702e-08     3.53744e-08
    3010     3.50270e-08     3.50312e-08
    3011     3.46797e-08     3.46839e-08
    3012     3.43220e-08     3.43261e-08
    3013     3.39804e-08     3.39844e-08
    3014     3.36538e-08     3.36577e-08
    3015     3.33162e-08     3.33201e-08
    3016     3.29871e-08     3.29909e-08
    3017     3.26506e-08     3.26544e-08
    3018     3.23258e-08     3.23296e-08
    3019     3.20084e-08     3.20121e-08
    3020     3.16808e-08     3.16845e-08
    3021     3.13612e-08     3.13649e-08
    3022     3.10389e-08     3.10425e-08
    3023     3.07336e-08     3.07372e-08
    3024     3.04332e-08     3.04367e-08
    3025     3.01380e-08     3.01415e-08
    3026     2.98261e-08     2.98295e-08
    3027     2.95281e-08     2.95315e-08
    3028     2.92274e-08     2.92308e-08
    3029     2.89373e-08     2.89406e-08
    3030     2.86335e-08     2.86368e-08
    3031     2.83365e-08     2.83397e-08
    3032     2.80542e-08     2.80573e-08
    3033     2.77657e-08     2.77688e-08
    3034     2.74789e-08     2.74820e-08
    3035     2.71928e-08     2.71958e-08
    3036     2.69152e-08     2.69182e-08
    3037     2.66474e-08     2.66504e-08
    3038     2.63708e-08     2.63737e-08
    3039     2.60957e-08     2.60986e-08
    3040     2.58310e-08     2.58339e-08
    3041     2.55626e-08     2.55654e-08
    3042     2.53000e-08     2.53027e-08
    3043     2.50323e-08     2.50350e-08
    3044     2.47673e-08     2.47700e-08
    3045     2.44998e-08     2.45024e-08
    3046     2.42461e-08     2.42488e-08
    3047     2.39943e-08     2.39969e-08
    3048     2.37457e-08     2.37482e-08
    3049     2.34920e-08     2.34945e-08
    3050     2.32423e-08     2.32448e-08
    3051     2.29980e-08     2.30005e-08
    3052     2.27480e-08     2.27504e-08
    3053     2.25100e-08     2.25124e-08
    3054     2.22730e-08     2.22753e-08
    3055     2.20447e-08     2.20470e-08
    3056     2.18096e-08     2.18119e-08
    3057     2.15786e-08     2.15809e-08
    3058     2.13546e-08     2.13568e-08
    3059     2.11272e-08     2.11294e-08
    3060     2.09005e-08     2.09026e-08
    3061     2.06723e-08     2.06744e-08
    3062     2.04460e-08     2.04481e-08
    3063     2.02267e-08     2.02288e-08
    3064     2.00046e-08     2.00066e-08
    3065     1.97888e-08     1.97909e-08
    3066     1.95719e-08     1.95739e-08
    3067     1.93598e-08     1.93617e-08
    3068     1.91512e-08     1.91531e-08
    3069     1.89369e-08     1.89388e-08
    3070     1.87335e-08     1.87353e-08
    3071     1.85268e-08     1.85286e-08
    3072     1.83306e-08     1.83325e-08
    3073     1.81306e-08     1.81324e-08
    3074     1.79282e-08     1.79300e-08
    3075     1.77295e-08     1.77312e-08
    3076     1.75308e-08     1.75325e-08
    3077     1.73296e-08     1.73313e-08
    3078     1.71371e-08     1.71388e-08
    3079     1.69474e-08     1.69491e-08
    3080     1.67604e-08     1.67620e-08
    3081     1.65754e-08     1.65770e-08
    3082     1.63940e-08     1.63956e-08
    3083     1.62115e-08     1.62131e-08
    3084     1.60306e-08     1.60322e-08
    3085     1.58551e-08     1.58567e-08
    3086     1.56858e-08     1.56873e-08
    3087     1.55119e-08     1.55134e-08
    3088     1.53393e-08     1.53408e-08
    3089     1.51674e-08     1.51688e-08
    3090     1.49963e-08     1.49977e-08
    3091     1.48298e-08     1.48312e-08
    3092     1.46608e-08     1.46621e-08
    3093     1.44943e-08     1.44957e-08
    3094     1.43310e-08     1.43323e-08
    3095     1.41704e-08     1.41717e-08
    3096     1.40115e-08     1.40128e-08
    3097     1.38553e-08     1.38566e-08
    3098     1.36974e-08     1.36986e-08
    3099     1.35440e-08     1.35452e-08
    3100     1.33887e-08     1.33899e-08
    3101     1.32376e-08     1.32389e-08
    3102     1.30876e-08     1.30888e-08
    3103     1.29355e-08     1.29367e-08
    3104     1.27931e-08     1.27943e-08
    3105     1.26464e-08     1.26475e-08
    3106     1.24970e-08     1.24981e-08
    3107     1.23508e-08     1.23519e-08
    3108     1.22029e-08     1.22040e-08
    3109     1.20632e-08     1.20643e-08
    3110     1.19254e-08     1.19265e-08
    3111     1.17830e-08     1.17840e-08
    3112     1.16493e-08     1.16503e-08
    3113     1.15151e-08     1.15161e-08
    3114     1.13780e-08     1.13790e-08
    3115     1.12412e-08     1.12422e-08
    3116     1.11119e-08     1.11129e-08
    3117     1.09825e-08     1.09834e-08
    3118     1.08521e-08     1.08530e-08
    3119     1.07224e-08     1.07233e-08
    3120     1.05964e-08     1.05973e-08
    3121     1.04689e-08     1.04698e-08
    3122     1.03477e-08     1.03485e-08
    3123     1.02258e-08     1.02267e-08
    3124     1.01006e-08     1.01014e-08
    3125     9.98167e-09     9.98252e-09
    3126     9.86309e-09     9.86393e-09
    3127     9.74396e-09     9.74478e-09
    3128     9.63080e-09     9.63161e-09
    3129     9.51551e-09     9.51631e-09
    3130     9.40095e-09     9.40173e-09
    3131     9.28870e-09     9.28947e-09
    3132     9.17174e-09     9.17250e-09
    3133     9.06233e-09     9.06308e-09
    3134     8.95645e-09     8.95718e-09
    3135     8.85133e-09     8.85206e-09
    3136     8.74146e-09     8.74217e-09
    3137     8.63551e-09     8.63622e-09
    3138     8.53028e-09     8.53097e-09
    3139     8.42805e-09     8.42873e-09
    3140     8.32334e-09     8.32402e-09
    3141     8.22083e-09     8.22150e-09
    3142     8.11806e-09     8.11871e-09
    3143     8.02143e-09     8.02207e-09
    3144     7.92422e-09     7.92485e-09
    3145     7.82432e-09     7.82494e-09
    3146     7.72761e-09     7.72823e-09
    3147     7.63449e-09     7.63509e-09
    3148     7.53877e-09     7.53936e-09
    3149     7.44577e-09     7.44636e-09
    3150     7.35444e-09     7.35501e-09
    3151     7.26425e-09     7.26481e-09
    3152     7.17692e-09     7.17747e-09
    3153     7.08640e-09     7.08695e-09
    3154     6.99872e-09     6.99926e-09
    3155     6.91061e-09     6.91114e-09
    3156     6.82636e-09     6.82689e-09
    3157     6.74052e-09     6.74104e-09
    3158     6.65845e-09     6.65895e-09
    3159     6.57498e-09     6.57548e-09
    3160     6.49502e-09     6.49551e-09
    3161     6.41519e-09     6.41567e-09
    3162     6.33517e-09     6.33565e-09
    3163     6.25269e-09     6.25316e-09
    3164     6.17322e-09     6.17368e-09
    3165     6.09508e-09     6.09553e-09
    3166     6.01930e-09     6.01975e-09
    3167     5.94348e-09     5.94392e-09
    3168     5.86895e-09     5.86938e-09
    3169     5.79456e-09     5.79498e-09
    3170     5.72180e-09     5.72221e-09
    3171     5.64917e-09     5.64959e-09
    3172     5.57737e-09     5.57777e-09
    3173     5.50606e-09     5.50646e-09
    3174     5.43481e-09     5.43520e-09
    3175     5.36525e-09     5.36564e-09
    3176     5.29629e-09     5.29667e-09
    3177     5.22869e-09     5.22906e-09
    3178     5.16003e-09     5.16039e-09
    3179     5.09327e-09     5.09363e-09
    3180     5.02719e-09     5.02755e-09
    3181     4.96166e-09     4.96201e-09
    3182     4.89675e-09     4.89710e-09
    3183     4.83458e-09     4.83492e-09
    3184     4.77139e-09     4.77173e-09
    3185     4.71082e-09     4.71115e-09
    3186     4.64896e-09     4.64929e-09
    3187     4.58808e-09     4.58839e-09
    3188     4.52770e-09     4.52802e-09
    3189     4.46889e-09     4.46920e-09
    3190     4.40976e-09     4.41006e-09
    3191     4.35269e-09     4.35298e-09
    3192     4.29425e-09     4.29454e-09
    3193     4.23720e-09     4.23748e-09
    3194     4.18083e-09     4.18111e-09
    3195     4.12395e-09     4.12422e-09
    3196     4.06931e-09     4.06958e-09
    3197     4.01499e-09     4.01526e-09
    3198     3.96127e-09     3.96153e-09
    3199     3.90722e-09     3.90747e-09
    3200     3.85537e-09     3.85563e-09
    3201     3.80338e-09     3.80362e-09
    3202     3.75267e-09     3.75291e-09
    3203     3.70246e-09     3.70270e-09
    3204     3.65318e-09     3.65342e-09
    3205     3.60339e-09     3.60363e-09
    3206     3.55386e-09     3.55409e-09
    3207     3.50539e-09     3.50561e-09
    3208     3.45818e-09     3.45840e-09
    3209     3.41109e-09     3.41131e-09
    3210     3.36359e-09     3.36380e-09
    3211     3.31706e-09     3.31727e-09
    3212     3.27276e-09     3.27297e-09
    3213     3.22807e-09     3.22827e-09
    3214     3.18452e-09     3.18472e-09
    3215     3.14147e-09     3.14167e-09
    3216     3.09823e-09     3.09842e-09
    3217     3.05558e-09     3.05577e-09
    3218     3.01380e-09     3.01399e-09
    3219     2.97290e-09     2.97309e-09
    3220     2.93148e-09     2.93166e-09
    3221     2.89096e-09     2.89114e-09
    3222     2.85066e-09     2.85083e-09
    3223     2.81026e-09     2.81044e-09
    3224     2.77013e-09     2.77030e-09
    3225     2.73183e-09     2.73200e-09
    3226     2.69383e-09     2.69399e-09
    3227     2.65548e-09     2.65564e-09
    3228     2.61796e-09     2.61812e-09
    3229     2.58065e-09     2.58081e-09
    3230     2.54439e-09     2.54454e-09
    3231     2.50863e-09     2.50877e-09
    3232     2.47292e-09     2.47307e-09
    3233     2.43797e-09     2.43811e-09
    3234     2.40315e-09     2.40329e-09
    3235     2.36855e-09     2.36869e-09
    3236     2.33456e-09     2.33470e-09
    3237     2.30139e-09     2.30153e-09
    3238     2.26798e-09     2.26811e-09
    3239     2.23508e-09     2.23521e-09
    3240     2.20261e-09     2.20273e-09
    3241     2.17051e-09     2.17064e-09
    3242     2.13933e-09     2.13946e-09
    3243     2.10870e-09     2.10882e-09
    3244     2.07883e-09     2.07895e-09
    3245     2.04818e-09     2.04829e-09
    3246     2.01840e-09     2.01851e-09
    3247     1.98927e-09     1.98938e-09
    3248     1.95981e-09     1.95992e-09
    3249     1.93115e-09     1.93126e-09
    3250     1.90300e-09     1.90310e-09
    3251     1.87460e-09     1.87471e-09
    3252     1.84681e-09     1.84691e-09
    3253     1.81962e-09     1.81972e-09
    3254     1.79229e-09     1.79239e-09
    3255     1.76612e-09     1.76622e-09
    3256     1.73982e-09     1.73991e-09
    3257     1.71370e-09     1.71380e-09
    3258     1.68832e-09     1.68841e-09
    3259     1.66358e-09     1.66367e-09
    3260     1.63921e-09     1.63930e-09
    3261     1.61517e-09     1.61526e-09
    3262     1.59092e-09     1.59101e-09
    3263     1.56666e-09     1.56674e-09
    3264     1.54298e-09     1.54306e-09
    3265     1.51959e-09     1.51967e-09
    3266     1.49683e-09     1.49691e-09
    3267     1.47422e-09     1.47429e-09
    3268     1.45172e-09     1.45179e-09
    3269     1.42998e-09     1.43005e-09
    3270     1.40804e-09     1.40811e-09
    3271     1.38665e-09     1.38672e-09
    3272     1.36565e-09     1.36572e-09
    3273     1.34473e-09     1.34480e-09
    3274     1.32443e-09     1.32449e-09
    3275     1.30412e-09     1.30419e-09
    3276     1.28371e-09     1.28377e-09
    3277     1.26397e-09     1.26403e-09
    3278     1.24445e-09     1.24451e-09
    3279     1.22506e-09     1.22512e-09
    3280     1.20553e-09     1.20559e-09
    3281     1.18662e-09     1.18668e-09
    3282     1.16828e-09     1.16833e-09
    3283     1.15020e-09     1.15026e-09
    3284     1.13247e-09     1.13252e-09
    3285     1.11488e-09     1.11493e-09
    3286     1.09741e-09     1.09746e-09
    3287     1.08051e-09     1.08056e-09
    3288     1.06365e-09     1.06370e-09
    3289     1.04709e-09     1.04714e-09
    3290     1.03058e-09     1.03063e-09
    3291     1.01433e-09     1.01438e-09
    3292     9.98068e-10     9.98115e-10
    3293     9.82340e-10     9.82386e-10
    3294     9.66790e-10     9.66836e-10
    3295     9.51250e-10     9.51294e-10
    3296     9.36680e-10     9.36724e-10
    3297     9.22095e-10     9.22138e-10
    3298     9.07483e-10     9.07525e-10
    3299     8.93092e-10     8.93134e-10
    3300     8.79025e-10     8.79066e-10
    3301     8.65154e-10     8.65194e-10
    3302     8.51048e-10     8.51087e-10
    3303     8.37292e-10     8.37330e-10
    3304     8.23671e-10     8.23709e-10
    3305     8.10471e-10     8.10508e-10
    3306     7.97414e-10     7.97451e-10
    3307     7.84249e-10     7.84285e-10
    3308     7.71902e-10     7.71937e-10
    3309     7.59146e-10     7.59180e-10
    3310     7.46953e-10     7.46986e-10
    3311     7.34862e-10     7.34894e-10
    3312     7.23290e-10     7.23322e-10
    3313     7.11566e-10     7.11598e-10
    3314     7.00009e-10     7.00040e-10
    3315     6.88636e-10     6.88666e-10
    3316     6.77274e-10     6.77303e-10
    3317     6.66011e-10     6.66040e-10
    3318     6.55223e-10     6.55252e-10
    3319     6.44365e-10     6.44393e-10
    3320     6.33788e-10     6.33815e-10
    3321     6.23149e-10     6.23175e-10
    3322     6.12910e-10     6.12936e-10
    3323     6.02859e-10     6.02885e-10
    3324     5.92815e-10     5.92840e-10
    3325     5.82970e-10     5.82995e-10
    3326     5.73358e-10     5.73382e-10
    3327     5.63916e-10     5.63940e-10
    3328     5.54311e-10     5.54334e-10
    3329     5.45085e-10     5.45107e-10
    3330     5.35889e-10     5.35911e-10
    3331     5.27038e-10     5.27059e-10
    3332     5.17985e-10     5.18007e-10
    3333     5.09114e-10     5.09134e-10
    3334     5.00578e-10     5.00599e-10
    3335     4.92106e-10     4.92126e-10
    3336     4.83815e-10     4.83834e-10
    3337     4.75493e-10     4.75512e-10
    3338     4.67365e-10     4.67384e-10
    3339     4.59615e-10     4.59633e-10
    3340     4.51886e-10     4.51904e-10
    3341     4.44305e-10     4.44323e-10
    3342     4.36856e-10     4.36874e-10
    3343     4.29447e-10     4.29464e-10
    3344     4.22315e-10     4.22331e-10
    3345     4.15119e-10     4.15136e-10
    3346     4.07890e-10     4.07905e-10
    3347     4.00859e-10     4.00875e-10
    3348     3.94077e-10     3.94092e-10
    3349     3.87297e-10     3.87312e-10
    3350     3.80696e-10     3.80711e-10
    3351     3.74104e-10     3.74118e-10
    3352     3.67596e-10     3.67610e-10
    3353     3.61420e-10     3.61434e-10
    3354     3.55082e-10     3.55095e-10
    3355     3.49050e-10     3.49063e-10
    3356     3.42973e-10     3.42986e-10
    3357     3.37101e-10     3.37114e-10
    3358     3.31249e-10     3.31261e-10
    3359     3.25378e-10     3.25390e-10
    3360     3.19736e-10     3.19748e-10
    3361     3.14152e-10     3.14163e-10
    3362     3.08620e-10     3.08631e-10
    3363     3.03179e-10     3.03190e-10
    3364     2.97792e-10     2.97803e-10
    3365     2.92512e-10     2.92523e-10
    3366     2.87361e-10     2.87372e-10
    3367     2.82317e-10     2.82328e-10
    3368     2.77294e-10     2.77304e-10
    3369     2.72442e-10     2.72452e-10
    3370     2.67583e-10     2.67592e-10
    3371     2.62791e-10     2.62800e-10
    3372     2.58186e-10     2.58196e-10
    3373     2.53519e-10     2.53528e-10
    3374     2.49102e-10     2.49111e-10
    3375     2.44659e-10     2.44667e-10
    3376     2.40319e-10     2.40327e-10
    3377     2.36037e-10     2.36045e-10
    3378     2.31812e-10     2.31820e-10
    3379     2.27686e-10     2.27694e-10
    3380     2.23541e-10     2.23549e-10
    3381     2.19540e-10     2.19547e-10
    3382     2.15550e-10     2.15557e-10
    3383     2.11668e-10     2.11675e-10
    3384     2.07814e-10     2.07821e-10
    3385     2.04070e-10     2.04077e-10
    3386     2.00415e-10     2.00422e-10
    3387     1.96829e-10     1.96836e-10
    3388     1.93241e-10     1.93247e-10
    3389     1.89690e-10     1.89697e-10
    3390     1.86277e-10     1.86283e-10
    3391     1.82928e-10     1.82934e-10
    3392     1.79632e-10     1.79637e-10
    3393     1.76351e-10     1.76357e-10
    3394     1.73064e-10     1.73069e-10
    3395     1.69861e-10     1.69866e-10
    3396     1.66729e-10     1.66734e-10
    3397     1.63693e-10     1.63698e-10
    3398     1.60719e-10     1.60724e-10
    3399     1.57789e-10     1.57794e-10
    3400     1.54874e-10     1.54878e-10
    3401     1.52038e-10     1.52043e-10
    3402     1.49252e-10     1.49257e-10
    3403     1.46547e-10     1.46551e-10
    3404     1.43851e-10     1.43856e-10
    3405     1.41224e-10     1.41228e-10
    3406     1.38672e-10     1.38676e-10
    3407     1.36086e-10     1.36090e-10
    3408     1.33552e-10     1.33556e-10
    3409     1.31087e-10     1.31091e-10
    3410     1.28612e-10     1.28616e-10
    3411     1.26205e-10     1.26209e-10
    3412     1.23815e-10     1.23818e-10
    3413     1.21506e-10     1.21510e-10
    3414     1.19252e-10     1.19256e-10
    3415     1.17021e-10     1.17025e-10
    3416     1.14826e-10     1.14829e-10
    3417     1.12646e-10     1.12650e-10
    3418     1.10504e-10     1.10507e-10
    3419     1.08390e-10     1.08393e-10
    3420     1.06375e-10     1.06378e-10
    3421     1.04347e-10     1.04350e-10
    3422     1.02365e-10     1.02368e-10
    3423     1.00399e-10     1.00402e-10
    3424     9.85200e-11     9.85228e-11
    3425     9.66381e-11     9.66408e-11
    3426     9.47660e-11     9.47687e-11
    3427     9.29624e-11     9.29650e-11
    3428     9.12125e-11     9.12150e-11
    3429     8.94771e-11     8.94795e-11
    3430     8.77819e-11     8.77844e-11
    3431     8.61078e-11     8.61101e-11
    3432     8.44782e-11     8.44805e-11
    3433     8.28611e-11     8.28633e-11
    3434     8.12718e-11     8.12740e-11
    3435     7.97044e-11     7.97065e-11
    3436     7.81746e-11     7.81767e-11
    3437     7.66708e-11     7.66729e-11
    3438     7.51795e-11     7.51815e-11
    3439     7.37318e-11     7.37338e-11
    3440     7.22898e-11     7.22917e-11
    3441     7.08772e-11     7.08791e-11
    3442     6.95180e-11     6.95198e-11
    3443     6.81674e-11     6.81692e-11
    3444     6.68268e-11     6.68285e-11
    3445     6.55142e-11     6.55159e-11
    3446     6.42388e-11     6.42405e-11
    3447     6.29799e-11     6.29815e-11
    3448     6.17512e-11     6.17527e-11
    3449     6.05323e-11     6.05339e-11
    3450     5.93523e-11     5.93538e-11
    3451     5.81796e-11     5.81811e-11
    3452     5.70308e-11     5.70322e-11
    3453     5.59230e-11     5.59244e-11
    3454     5.48293e-11     5.48306e-11
    3455     5.37430e-11     5.37443e-11
    3456     5.26763e-11     5.26776e-11
    3457     5.16396e-11     5.16409e-11
    3458     5.06164e-11     5.06177e-11
    3459     4.96091e-11     4.96103e-11
    3460     4.86265e-11     4.86277e-11
    3461     4.76616e-11     4.76627e-11
    3462     4.67068e-11     4.67079e-11
    3463     4.57695e-11     4.57705e-11
    3464     4.48492e-11     4.48503e-11
    3465     4.39496e-11     4.39506e-11
    3466     4.30676e-11     4.30686e-11
    3467     4.22083e-11     4.22093e-11
    3468     4.13588e-11     4.13597e-11
    3469     4.05336e-11     4.05345e-11
    3470     3.97108e-11     3.97117e-11
    3471     3.89129e-11     3.89138e-11
    3472     3.81257e-11     3.81266e-11
    3473     3.73298e-11     3.73306e-11
    3474     3.65580e-11     3.65588e-11
    3475     3.58214e-11     3.58222e-11
    3476     3.50853e-11     3.50861e-11
    3477     3.43637e-11     3.43645e-11
    3478     3.36643e-11     3.36651e-11
    3479     3.29814e-11     3.29821e-11
    3480     3.23055e-11     3.23062e-11
    3481     3.16483e-11     3.16489e-11
    3482     3.09979e-11     3.09986e-11
    3483     3.03684e-11     3.03691e-11
    3484     2.97437e-11     2.97443e-11
    3485     2.91347e-11     2.91354e-11
    3486     2.85292e-11     2.85298e-11
    3487     2.79401e-11     2.79407e-11
    3488     2.73599e-11     2.73605e-11
    3489     2.67969e-11     2.67974e-11
    3490     2.62386e-11     2.62392e-11
    3491     2.56935e-11     2.56941e-11
    3492     2.51515e-11     2.51520e-11
    3493     2.46317e-11     2.46322e-11
    3494     2.41237e-11     2.41242e-11
    3495     2.36212e-11     2.36216e-11
    3496     2.31297e-11     2.31302e-11
    3497     2.26439e-11     2.26444e-11
    3498     2.21652e-11     2.21657e-11
    3499     2.16974e-11     2.16978e-11
    3500     2.12426e-11     2.12430e-11
    3501     2.07938e-11     2.07942e-11
    3502     2.03503e-11     2.03507e-11
    3503     1.99139e-11     1.99143e-11
    3504     1.94960e-11     1.94964e-11
    3505     1.90795e-11     1.90799e-11
    3506     1.86735e-11     1.86739e-11
    3507     1.82760e-11     1.82763e-11
    3508     1.78862e-11     1.78865e-11
    3509     1.74985e-11     1.74988e-11
    3510     1.71270e-11     1.71273e-11
    3511     1.67576e-11     1.67579e-11
    3512     1.64043e-11     1.64046e-11
    3513     1.60543e-11     1.60546e-11
    3514     1.57074e-11     1.57077e-11
    3515     1.53656e-11     1.53659e-11
    3516     1.50337e-11     1.50339e-11
    3517     1.47117e-11     1.47120e-11
    3518     1.43936e-11     1.43938e-11
    3519     1.40796e-11     1.40799e-11
    3520     1.37714e-11     1.37717e-11
    3521     1.34707e-11     1.34709e-11
    3522     1.31768e-11     1.31771e-11
    3523     1.28943e-11     1.28946e-11
    3524     1.26125e-11     1.26128e-11
    3525     1.23373e-11     1.23375e-11
    3526     1.20688e-11     1.20690e-11
    3527     1.17999e-11     1.18001e-11
    3528     1.15405e-11     1.15407e-11
